deposit_type,lead_time,total_of_special_requests,market_segment,adr,arrival_date_week_number,arrival_date_day_of_month,stays_in_week_nights
0,0,1,3,0.0,30,19,1
0,2,1,1,88.0,4,28,1
0,173,0,2,60.82,27,27,7
0,177,0,2,100.0,23,3,2
0,68,2,1,121.5,31,24,1
0,80,0,2,32.8,45,31,5
0,178,0,1,94.62,35,23,3
0,21,1,1,159.8,34,26,3
1,266,0,0,100.0,18,3,3
0,89,1,2,115.0,16,19,4
0,1,0,1,101.0,14,28,0
0,73,1,1,62.29,10,4,2
0,150,1,1,107.57,33,10,4
0,3,0,2,64.0,46,13,2
0,66,2,1,190.0,26,30,2
0,92,1,2,71.55,27,4,6
0,21,1,2,58.0,52,25,3
0,14,1,1,98.0,7,15,1
0,46,0,2,0.0,11,11,0
0,0,0,2,70.0,42,12,3
0,1,0,3,54.0,14,27,0
0,262,2,1,81.0,36,3,2
0,74,2,1,117.3,12,25,3
0,0,1,1,74.0,17,21,1
0,0,1,5,50.0,12,17,1
0,1,0,2,80.0,7,13,1
0,67,0,3,99.71,42,11,2
1,313,0,0,62.0,35,26,2
0,62,0,1,65.66,8,18,3
0,349,0,2,123.33,41,4,5
0,45,0,1,74.8,11,12,3
0,83,2,1,88.4,3,21,2
0,15,0,2,92.0,8,18,3
1,244,0,2,36.0,36,3,3
0,227,1,1,85.5,26,21,5
1,166,0,2,110.0,45,1,3
0,79,1,1,202.33,34,16,3
0,59,1,1,103.0,52,23,2
1,168,0,0,80.0,18,28,3
0,115,2,1,126.0,20,18,3
0,144,1,2,90.0,18,6,1
0,32,0,1,108.0,9,26,0
0,0,0,3,189.0,30,20,1
0,200,0,1,250.0,33,18,2
1,365,0,0,62.0,28,7,2
0,18,2,1,166.0,25,16,3
0,139,0,1,181.0,28,3,5
0,93,3,1,56.83,47,18,5
0,45,2,1,97.2,10,5,1
0,281,0,0,62.0,30,25,2
0,20,1,1,88.0,50,5,2
0,1,2,1,103.2,33,15,1
0,1,0,2,57.0,7,16,3
0,139,0,1,137.89,23,2,7
0,0,0,3,40.0,12,17,1
0,0,0,3,271.0,33,8,0
0,104,0,1,135.0,22,2,2
0,17,0,0,63.0,45,30,0
0,45,0,3,308.14,35,22,5
1,462,0,0,78.0,21,25,3
0,189,0,0,65.0,21,19,3
0,219,1,1,117.0,34,25,2
0,192,0,1,117.0,18,30,0
0,180,2,1,51.28,47,13,0
0,90,2,1,171.0,15,15,1
0,41,1,1,140.0,30,29,1
0,22,1,1,95.2,24,11,1
0,35,2,1,148.6,42,15,1
0,3,1,2,29.0,7,7,1
0,59,0,2,75.0,44,29,2
1,437,0,0,90.0,23,6,1
0,34,0,2,65.0,10,4,3
0,4,0,2,63.8,5,25,3
0,6,0,2,76.0,19,12,2
0,131,0,1,50.4,52,21,5
0,70,1,2,85.0,29,11,5
0,11,0,2,55.0,48,27,2
0,178,0,1,139.5,20,19,2
0,24,1,2,58.0,52,26,2
0,19,2,1,171.0,11,11,2
0,320,1,1,89.1,31,3,2
0,138,0,1,90.95,17,23,2
0,95,1,1,169.33,33,19,1
0,21,0,5,0.0,20,10,0
0,122,0,1,60.59,17,18,3
0,48,1,1,95.4,9,27,1
0,204,0,1,144.0,30,27,1
0,3,1,1,75.0,5,4,1
0,18,1,1,139.0,24,11,2
1,193,0,2,120.0,26,20,2
0,1,0,5,38.0,47,19,1
0,2,1,5,48.4,48,24,1
0,11,2,1,147.9,3,21,5
0,8,0,3,245.0,29,21,1
0,45,2,1,107.1,43,20,1
0,55,2,1,159.3,18,29,2
1,61,0,0,80.0,4,25,2
0,185,1,1,207.33,31,1,5
0,80,0,1,210.67,34,18,8
0,88,2,1,73.46,1,1,2
1,364,0,2,109.0,42,16,2
0,152,0,0,49.0,14,5,4
0,90,0,1,76.5,34,16,4
0,92,0,2,101.52,23,30,2
0,74,0,1,171.0,16,22,3
0,6,0,1,168.0,2,14,1
0,78,0,1,117.9,33,7,0
0,316,0,0,100.0,22,26,3
0,96,1,1,87.3,17,18,2
0,36,0,1,91.2,14,6,3
0,69,0,1,156.73,33,11,5
0,59,1,1,122.4,53,29,3
1,38,0,5,75.0,2,14,1
0,265,0,2,90.0,26,24,2
1,420,0,0,90.0,20,20,1
0,44,0,0,106.67,16,20,3
0,157,0,2,80.1,19,7,0
0,0,0,1,180.0,39,25,1
0,207,3,1,199.16,33,13,5
0,94,0,0,62.0,7,13,3
0,91,0,2,75.0,40,30,2
0,55,0,3,58.5,44,28,2
0,55,0,1,116.1,21,21,1
0,244,2,1,71.0,39,20,5
0,345,2,2,53.57,21,24,5
0,171,1,2,89.1,29,16,3
0,44,1,1,125.55,41,5,2
0,129,2,1,130.5,16,22,1
0,73,0,2,85.67,48,24,3
0,5,2,4,65.0,11,15,1
0,25,0,1,59.84,12,20,3
0,2,4,3,171.0,33,7,0
0,36,0,2,64.0,7,11,3
0,2,1,3,35.0,11,15,1
0,99,1,1,93.78,16,10,4
0,10,0,1,117.0,18,29,2
0,50,0,2,57.04,51,19,5
0,23,1,1,90.1,1,4,4
0,292,0,0,38.0,45,3,1
0,0,1,2,35.0,4,25,1
0,7,0,1,74.8,9,26,3
1,115,0,0,70.0,13,20,0
0,35,1,1,160.0,33,16,4
0,61,0,1,117.0,14,4,2
0,1,1,1,0.0,53,28,0
0,77,0,1,106.2,12,21,3
0,25,0,1,133.0,43,19,3
1,87,0,0,95.0,15,15,2
0,44,0,2,85.0,16,20,3
0,7,0,0,37.0,7,9,2
0,7,2,1,125.0,12,23,3
0,53,0,1,106.2,13,26,1
1,297,0,0,62.0,33,10,1
0,90,0,2,90.95,28,9,5
0,36,1,0,75.0,3,18,3
0,136,0,0,60.0,29,17,2
0,277,0,1,59.91,2,13,2
0,288,0,1,67.26,52,22,5
0,81,1,2,149.0,32,3,5
0,32,0,1,126.9,19,7,1
0,185,1,1,99.0,35,30,4
0,181,2,1,76.5,34,17,0
0,45,1,3,119.22,25,17,2
0,85,0,3,105.0,19,10,2
0,52,0,1,79.2,11,16,3
0,11,0,1,136.0,43,23,1
0,138,1,3,87.34,21,16,3
0,28,0,2,130.0,44,29,1
0,56,0,1,68.64,12,15,4
0,182,0,1,98.1,42,12,1
0,77,1,2,75.0,50,9,2
0,65,2,1,130.9,39,25,3
0,171,0,1,235.0,34,20,3
0,0,0,2,123.0,43,20,1
0,9,0,1,0.0,22,26,0
0,140,0,1,329.0,34,20,2
0,79,0,2,120.0,34,17,5
0,0,0,4,0.0,15,10,0
0,18,1,1,168.0,34,21,3
0,150,1,1,76.5,32,2,0
0,100,1,1,136.0,21,19,3
0,70,0,2,100.0,23,3,2
0,13,0,2,44.0,8,21,7
0,120,0,1,79.56,4,23,3
0,0,0,3,106.0,35,29,1
0,153,0,0,36.0,44,29,3
1,68,0,0,75.0,8,17,2
0,71,0,1,126.9,24,9,1
0,12,0,1,85.77,2,12,3
0,79,0,3,241.0,33,14,9
0,97,3,1,121.14,43,22,3
0,87,1,3,117.0,26,28,1
0,63,0,3,128.35,15,6,4
0,46,0,1,171.0,14,3,1
0,1,0,2,70.0,25,17,2
0,172,0,1,125.1,20,15,3
0,19,0,3,221.1,37,7,2
0,121,0,2,123.5,27,5,5
0,95,2,1,54.0,47,19,1
1,346,0,0,62.0,40,28,1
1,181,0,2,90.0,19,5,4
0,35,0,2,38.0,1,7,1
0,48,0,1,250.0,24,17,5
0,135,1,1,196.0,33,13,3
0,72,0,0,73.33,6,6,1
0,237,0,1,80.26,53,28,5
1,86,0,0,85.0,4,22,1
0,185,0,1,90.95,30,18,5
0,31,3,1,122.4,5,2,4
0,22,1,1,124.0,38,18,2
0,286,0,0,62.8,31,30,2
0,95,2,1,90.0,48,20,0
0,0,0,3,43.0,14,27,0
0,78,1,1,89.25,44,31,6
0,2,1,1,138.67,38,14,2
0,23,1,1,77.25,5,29,2
0,377,1,2,115.0,42,14,2
0,49,0,2,43.5,14,28,3
1,104,0,0,90.0,36,30,1
0,265,1,2,115.0,26,24,2
0,65,1,1,88.0,47,13,5
0,98,0,1,121.88,20,14,5
1,325,0,0,62.0,37,7,1
0,0,0,3,79.0,47,17,1
0,106,2,1,220.0,29,19,1
0,34,0,2,177.33,39,23,3
0,61,1,2,225.45,33,9,5
0,0,0,3,180.0,31,26,5
0,3,1,1,71.0,20,14,3
0,7,1,1,72.25,49,4,2
0,32,1,1,93.68,7,12,3
0,98,0,1,118.17,30,20,5
0,0,2,1,0.0,48,24,0
0,120,4,1,143.1,25,13,0
0,0,0,3,39.0,6,3,1
0,226,3,1,135.6,33,15,5
0,85,0,1,157.25,13,24,3
0,25,1,1,146.0,36,4,2
0,306,2,1,138.25,26,1,10
0,15,1,2,65.0,53,27,1
1,339,0,0,80.0,40,26,6
0,185,3,1,32.4,5,28,3
0,9,1,1,195.0,30,24,2
0,37,0,1,132.0,18,2,3
0,30,0,1,157.5,41,5,3
0,180,1,2,115.2,31,27,8
0,145,1,1,116.45,31,30,2
0,1,0,1,135.0,26,19,0
1,451,0,0,60.0,21,16,2
0,10,0,1,169.0,25,12,6
0,96,0,1,122.4,23,10,2
0,86,0,5,100.0,37,9,2
0,6,1,3,229.71,32,4,5
0,423,1,2,122.4,29,22,1
0,26,1,1,48.0,5,30,1
0,75,1,1,102.6,4,27,2
1,91,0,0,75.0,12,18,2
0,5,0,0,119.0,42,12,1
0,248,1,0,80.0,15,9,0
0,271,1,1,235.0,27,8,5
0,3,0,3,95.0,39,19,1
0,12,2,2,110.0,38,12,13
0,192,2,1,215.33,33,14,5
0,2,0,3,101.53,53,28,3
0,172,0,1,108.9,41,4,3
0,333,0,2,51.85,37,9,5
1,420,0,0,90.0,20,20,1
1,19,0,2,90.0,41,6,3
0,19,3,3,149.0,14,8,1
0,3,0,5,40.0,46,12,3
0,60,1,1,205.0,30,29,1
0,0,0,3,55.0,48,20,0
0,99,1,1,135.9,21,19,1
0,24,1,1,46.0,45,2,4
0,6,0,1,86.0,18,29,2
0,196,0,0,180.0,53,30,2
0,4,2,1,138.67,15,14,2
0,5,1,5,67.0,31,31,1
0,153,1,1,139.5,18,5,2
0,23,1,1,68.07,48,24,3
1,267,0,2,95.0,40,30,2
0,396,1,2,95.5,26,25,0
0,247,2,1,120.0,43,16,5
0,9,0,0,110.0,18,29,2
0,14,1,1,109.0,25,12,0
0,13,0,5,90.0,23,6,1
0,25,1,2,85.0,43,18,3
0,1,0,1,78.0,1,7,1
0,336,0,0,66.0,38,15,3
0,11,2,1,158.4,33,15,3
0,140,0,2,85.0,37,10,5
0,62,2,1,109.8,36,3,1
0,18,1,1,58.0,7,13,0
0,333,2,1,115.5,29,15,2
0,251,1,1,117.9,31,27,4
0,10,1,3,64.0,9,25,3
0,57,1,1,158.4,43,17,3
0,243,0,3,106.2,25,14,3
0,7,1,1,43.0,4,26,1
1,54,0,0,110.0,14,5,2
0,40,1,2,55.0,52,26,2
0,10,1,1,78.0,5,3,2
1,314,0,0,62.0,35,27,2
0,219,0,2,78.33,36,4,4
0,31,0,0,0.0,19,5,3
0,22,1,1,120.0,37,8,1
0,14,0,1,125.2,15,7,3
0,129,1,1,90.0,31,3,1
1,45,0,2,70.0,44,29,3
0,24,1,4,0.0,47,18,2
0,18,0,1,130.9,51,12,3
0,28,1,1,65.0,16,11,0
0,20,0,0,100.0,14,5,3
0,9,1,3,167.1,28,8,2
1,68,0,0,75.0,8,17,2
0,33,1,1,140.0,33,13,1
0,8,0,1,96.0,11,8,1
0,4,2,1,127.0,27,29,4
0,25,1,1,88.4,50,7,4
0,46,0,2,46.0,12,19,1
0,7,1,1,196.5,34,23,2
0,6,1,1,122.16,17,21,3
0,238,1,1,178.2,25,18,1
0,30,0,3,0.0,24,16,2
0,126,0,2,89.1,32,8,3
1,615,0,0,62.0,11,16,2
0,9,0,5,120.0,26,30,1
0,265,1,2,115.0,26,24,2
0,40,0,2,85.5,27,27,2
0,1,3,1,106.0,34,20,2
0,191,2,3,150.35,32,31,3
1,221,0,2,80.0,24,10,2
1,134,0,2,65.0,49,4,2
0,171,0,2,80.1,30,28,1
0,129,2,1,130.5,16,22,1
0,0,0,2,0.0,42,15,1
0,0,1,3,58.0,13,22,1
0,94,2,1,138.0,19,13,1
0,64,2,1,198.9,18,29,2
0,359,1,0,67.78,41,7,7
0,2,0,0,75.33,44,25,1
1,138,0,0,65.0,18,25,2
0,61,0,1,188.6,33,16,4
0,296,0,2,81.0,39,21,4
0,7,0,0,110.0,20,15,1
0,61,0,2,78.2,52,19,0
0,465,0,2,112.67,30,26,3
0,172,0,2,75.6,28,5,5
0,0,1,1,48.0,4,25,1
0,386,0,0,40.0,43,20,3
0,55,2,1,79.2,50,10,1
0,123,1,3,105.75,17,24,3
0,30,3,1,88.4,1,2,3
0,139,2,1,99.45,19,5,3
0,43,0,2,58.4,44,28,3
0,25,1,1,46.65,44,31,4
0,240,1,1,151.43,23,7,4
1,52,0,2,80.0,11,13,1
0,30,1,1,145.0,34,25,2
0,206,2,1,126.9,37,8,3
0,396,0,2,80.0,26,25,0
0,22,0,0,80.0,50,8,3
0,179,1,1,107.1,29,18,3
1,80,0,2,90.0,13,31,2
0,0,1,1,48.0,2,3,0
0,70,0,5,49.0,8,22,4
0,8,0,1,100.3,8,20,4
0,89,0,3,154.0,31,1,1
0,156,1,1,108.0,22,29,3
0,4,0,2,58.0,49,4,2
0,192,0,3,68.0,26,21,5
0,302,0,0,67.0,21,25,3
0,195,0,2,139.1,32,7,7
0,98,0,0,70.0,48,23,2
0,30,2,1,126.33,17,29,1
1,267,0,2,95.0,40,30,2
0,120,0,1,171.0,26,30,2
0,105,1,1,126.0,3,19,3
0,0,1,1,90.0,32,1,0
0,4,0,0,82.0,11,6,0
0,92,0,2,82.85,16,20,5
0,55,0,0,75.0,37,6,0
0,135,0,2,85.0,22,1,3
0,38,1,1,83.0,17,20,5
0,29,2,1,99.0,26,27,1
0,18,2,3,222.0,25,21,4
1,238,0,0,89.0,37,7,3
0,213,0,0,85.0,21,16,1
0,228,1,2,86.0,36,29,5
0,55,2,1,73.8,46,10,1
1,211,0,2,100.0,21,20,2
1,462,0,0,78.0,21,25,3
0,122,1,1,93.6,3,20,2
0,88,0,0,68.0,7,12,2
0,10,0,3,99.0,32,12,2
0,157,0,1,107.95,28,6,4
0,73,0,1,220.0,14,7,2
0,221,0,0,82.0,18,30,5
0,140,1,2,130.0,17,28,2
0,3,2,1,230.0,32,7,2
0,377,1,2,115.0,42,14,2
0,38,0,1,118.0,10,10,2
1,211,0,0,89.0,37,7,3
0,217,1,1,100.0,37,6,5
0,53,1,1,88.4,47,13,4
0,44,1,1,86.46,17,23,4
0,237,1,1,61.68,27,5,4
1,301,0,2,52.0,47,18,2
0,147,0,1,175.5,31,1,5
0,107,0,1,152.1,35,24,4
0,342,0,0,71.56,42,14,5
0,20,0,3,76.0,6,31,1
0,51,0,2,75.0,47,16,4
0,254,1,1,100.3,40,29,3
1,15,0,2,95.0,7,17,2
0,70,0,1,166.0,44,25,5
0,89,0,1,194.0,14,3,1
0,236,0,0,48.0,20,12,3
0,15,1,1,160.0,18,4,3
0,518,1,0,112.67,34,26,1
1,87,0,0,170.0,39,25,3
0,251,2,1,100.3,40,25,2
0,164,3,1,63.5,43,21,2
0,156,0,1,105.3,31,25,2
0,12,0,0,85.67,44,25,1
0,225,0,0,60.0,22,26,3
0,66,2,3,187.0,23,4,2
1,178,0,0,130.0,23,9,2
0,16,2,1,88.8,10,3,3
1,243,0,0,110.0,30,26,4
0,10,1,3,199.0,28,8,2
0,157,1,2,64.9,26,23,5
0,12,2,1,90.0,35,27,3
1,622,0,0,62.0,12,23,2
0,161,0,1,107.1,28,15,5
1,379,0,0,62.0,30,21,2
0,82,0,2,76.5,16,11,2
0,33,1,1,184.0,30,23,3
0,215,0,0,75.0,48,21,1
0,30,2,1,196.5,35,29,4
0,150,0,1,271.0,30,25,5
0,346,1,2,115.0,38,13,2
1,103,0,2,115.0,17,19,2
0,283,0,0,43.41,42,12,5
0,42,1,1,109.31,18,28,3
1,142,0,0,89.0,17,22,3
0,16,0,1,84.0,47,16,1
0,182,1,1,112.2,34,15,3
0,0,0,4,0.0,31,26,0
0,5,1,5,110.0,22,24,2
0,2,1,1,150.0,18,4,3
0,86,1,2,51.85,24,5,10
0,7,0,1,77.6,8,20,3
0,0,1,1,207.0,34,16,1
0,153,0,2,80.1,26,29,3
0,1,0,5,65.0,17,27,1
1,226,0,0,110.0,28,9,1
0,85,0,1,98.0,49,3,1
1,213,0,2,130.0,24,7,3
0,48,1,2,72.36,43,19,3
0,289,0,2,96.0,42,17,1
0,2,1,1,176.0,22,26,3
0,200,0,1,108.0,30,18,3
0,34,0,0,75.0,3,18,1
1,156,0,0,100.0,17,26,3
0,25,0,1,155.0,13,1,5
1,215,0,0,110.0,26,28,4
0,80,0,2,48.75,16,14,5
0,3,0,5,25.0,12,17,1
1,334,0,0,62.0,38,16,2
0,15,0,0,80.0,5,3,1
0,182,2,1,130.5,18,5,2
1,104,0,0,90.0,36,30,1
0,77,0,1,126.0,16,16,2
0,203,0,1,74.8,24,16,3
0,214,0,0,62.91,12,24,5
1,89,0,0,62.0,40,3,2
0,12,0,5,130.0,43,20,2
0,0,0,3,39.0,6,4,1
0,24,0,2,55.0,49,4,2
0,9,0,1,91.0,7,12,7
1,203,0,0,65.0,23,2,3
1,93,0,2,115.0,42,15,1
0,220,0,2,72.75,43,17,5
0,0,0,3,135.0,34,14,0
0,17,0,2,85.0,42,10,3
0,13,2,1,182.0,20,16,5
0,69,0,0,85.67,44,25,1
0,76,1,1,222.0,28,10,4
0,13,2,1,129.0,40,25,1
0,73,1,1,68.47,7,17,2
1,44,0,0,126.0,37,10,2
0,24,1,2,85.0,43,16,1
0,90,0,3,125.51,53,28,4
0,25,0,1,146.11,23,31,4
0,2,0,3,79.0,8,14,1
0,20,0,1,133.11,52,19,5
0,13,3,4,0.0,21,24,1
0,0,0,1,67.0,41,9,1
0,29,0,2,57.0,10,1,3
1,181,0,0,130.0,21,25,2
0,148,1,1,86.43,21,18,4
1,188,0,2,130.0,25,15,2
0,14,0,3,298.71,29,17,5
1,44,0,2,75.0,8,17,3
0,25,3,1,48.0,8,20,2
0,281,0,0,62.8,30,25,1
0,37,0,2,105.0,42,13,3
0,41,0,2,54.4,40,30,10
0,4,1,1,110.53,9,25,11
0,17,2,1,141.0,25,18,2
0,248,0,3,179.77,31,2,5
0,6,0,0,107.0,44,28,3
0,41,1,1,81.77,46,8,2
0,4,0,1,106.14,33,14,5
0,203,0,1,42.69,13,21,5
0,5,1,3,75.0,34,17,5
0,1,0,3,58.0,49,1,1
1,349,0,0,62.0,40,1,2
0,19,1,3,106.0,40,30,1
1,34,0,2,90.0,50,8,2
0,46,1,1,114.63,30,21,5
0,21,1,2,34.4,11,9,1
0,190,1,3,336.5,32,2,5
0,257,0,0,103.0,19,9,4
0,386,0,0,49.0,43,20,3
0,5,1,1,120.6,10,28,3
0,13,0,3,99.0,38,11,1
0,33,1,3,141.67,23,5,5
0,97,0,0,104.0,35,28,3
0,86,0,3,81.2,4,23,1
0,24,0,3,143.57,22,1,10
0,36,2,1,43.0,51,12,1
0,105,2,1,132.3,41,6,5
0,72,1,1,72.25,12,18,3
0,11,1,2,78.94,37,8,4
0,99,1,1,140.4,19,13,3
0,30,0,1,88.4,10,4,2
0,17,1,1,82.29,49,3,5
0,150,0,3,108.59,23,4,2
1,305,0,2,89.0,45,4,2
0,198,0,3,95.4,18,24,2
0,7,0,0,60.0,36,31,2
0,16,0,1,219.0,28,8,2
0,12,1,1,43.0,9,22,2
1,174,0,2,70.0,41,10,1
0,69,1,1,102.1,23,30,3
0,191,1,1,93.5,36,2,4
0,2,1,3,145.0,41,4,4
0,75,1,1,87.55,15,4,4
0,1,0,2,75.0,49,29,1
0,20,0,0,65.0,1,1,0
1,275,0,2,90.0,41,5,4
1,5,0,5,100.0,39,20,0
0,18,1,0,120.0,21,22,1
0,76,1,1,81.45,40,29,6
0,16,0,0,62.0,32,8,2
0,4,0,3,58.5,5,4,1
0,34,2,1,330.57,34,22,5
0,9,1,3,197.33,16,13,3
0,272,0,2,58.5,40,30,3
0,170,1,1,130.5,31,5,1
0,33,0,1,140.4,13,24,2
1,77,0,2,198.0,34,24,3
0,88,0,1,212.0,30,19,5
0,53,1,1,116.1,23,30,2
0,87,2,1,135.15,21,15,2
1,82,0,0,96.0,6,2,5
0,5,0,3,144.0,25,18,0
0,219,0,2,76.67,36,4,2
0,26,2,3,115.0,17,23,5
0,32,1,1,180.0,28,12,2
0,78,1,1,96.3,16,14,3
0,127,2,1,132.3,42,12,3
0,20,1,1,60.63,4,23,3
0,154,2,1,104.1,45,30,1
0,101,2,1,134.0,31,27,5
0,94,1,1,117.0,14,6,3
0,11,1,1,150.0,45,5,1
0,33,1,1,126.0,16,14,3
0,2,2,1,101.0,14,30,1
0,51,0,2,67.5,28,8,4
0,83,1,1,213.7,29,11,5
0,14,1,1,80.0,18,28,3
1,232,0,0,30.0,48,26,1
0,276,0,0,73.71,16,22,5
0,308,2,1,78.3,48,23,3
0,45,2,1,96.9,51,12,3
0,77,0,1,148.2,20,17,3
0,0,0,3,131.0,25,17,2
0,30,0,0,65.4,11,7,5
0,94,0,1,90.08,16,15,2
0,302,0,0,81.0,19,9,4
0,1,0,1,52.4,46,8,1
0,115,0,1,135.0,20,18,3
0,312,1,1,54.0,21,25,3
0,95,0,1,155.0,21,25,3
0,93,0,1,135.0,18,5,2
0,208,1,0,157.0,31,2,1
0,346,0,2,90.0,38,13,2
0,224,2,1,157.5,23,6,4
0,1,0,1,159.0,38,16,1
0,118,0,2,110.0,24,6,1
0,14,0,1,200.0,39,26,1
0,78,0,1,96.9,6,10,3
0,116,0,3,238.1,34,20,6
0,97,1,1,120.0,27,6,2
0,85,1,1,162.0,29,12,5
0,6,0,1,88.0,4,22,0
0,26,1,1,120.4,25,22,2
0,116,0,1,126.0,27,2,0
0,2,2,3,133.0,39,20,2
0,1,0,2,60.0,10,28,1
0,41,1,1,143.4,21,17,3
0,0,0,5,75.0,7,10,2
1,75,0,2,105.0,45,30,0
1,251,0,0,125.0,13,22,3
0,206,0,1,82.2,31,26,5
0,54,0,1,200.7,15,15,2
0,19,0,0,62.0,30,25,2
0,83,1,1,37.8,51,12,2
0,18,0,2,80.0,51,11,0
0,1,0,1,89.0,33,9,0
0,194,1,1,160.0,33,15,5
0,168,0,0,60.0,37,11,2
0,167,1,1,152.1,29,17,2
0,26,0,0,130.0,17,26,2
0,22,0,3,130.0,20,13,2
0,289,0,2,67.0,42,17,1
1,566,0,0,62.0,4,26,2
0,218,1,2,110.05,35,29,5
0,3,1,1,130.0,19,9,1
0,46,1,1,79.69,10,7,5
0,40,0,1,230.0,24,15,1
0,9,1,1,79.0,7,13,1
0,12,0,3,44.0,44,29,1
0,7,1,1,52.36,44,24,0
0,0,0,1,106.67,34,22,1
0,262,0,2,56.72,26,23,3
0,84,0,1,99.0,14,3,3
0,99,0,3,32.0,52,23,2
0,6,0,1,86.5,51,18,1
1,218,0,0,135.0,24,9,2
0,146,0,2,85.0,53,29,3
0,15,2,1,150.53,34,16,2
0,322,0,2,25.5,2,10,40
0,0,0,3,135.0,23,10,1
0,3,3,3,211.0,32,7,7
0,164,0,2,100.0,40,2,2
0,2,1,1,97.54,48,22,4
0,246,1,2,128.0,21,27,1
0,117,0,1,108.0,27,7,2
0,37,1,1,87.75,4,23,1
0,42,2,1,141.55,18,3,4
0,42,0,2,29.0,12,19,3
0,0,0,3,56.0,7,12,0
0,50,0,1,78.0,5,3,2
0,85,1,1,90.95,16,12,4
0,0,1,1,40.0,3,14,1
0,356,0,1,76.5,1,6,2
0,26,1,1,145.0,19,13,2
0,3,0,2,90.67,24,10,2
0,1,1,3,105.0,36,1,1
0,98,0,0,70.0,48,23,2
0,350,1,1,39.0,52,19,8
0,16,3,1,69.0,51,19,1
0,94,0,0,55.0,41,7,3
0,93,1,1,48.42,52,26,3
1,74,0,2,80.0,38,18,2
0,152,0,0,48.0,14,5,4
0,104,0,2,75.0,21,16,2
0,31,0,1,155.0,23,5,1
0,128,1,1,135.0,19,11,2
0,20,0,3,105.0,44,26,3
0,40,0,1,94.5,26,21,3
0,30,1,1,109.1,40,25,0
0,82,0,0,86.0,7,7,0
0,23,0,5,50.0,49,4,2
1,88,0,0,120.0,19,8,1
0,237,0,1,93.03,52,23,7
0,22,1,1,107.03,40,25,0
0,132,0,0,90.0,30,23,1
0,191,0,2,95.0,26,23,3
0,23,2,1,150.0,20,20,1
0,17,1,1,173.67,31,28,3
0,33,0,2,132.5,31,26,4
0,120,1,1,219.8,31,28,3
0,43,0,1,96.0,4,24,1
0,97,2,1,68.65,43,19,2
0,210,0,1,117.0,35,29,4
0,3,0,5,65.0,24,6,0
1,444,0,2,75.0,49,1,3
0,6,1,1,0.0,46,11,0
0,27,1,1,95.0,7,14,2
0,265,2,1,89.1,32,12,1
0,96,0,1,110.97,44,26,2
1,405,0,0,62.0,34,18,2
0,90,0,1,100.3,12,23,3
0,21,0,0,81.0,49,30,2
0,3,1,1,265.0,33,18,1
0,274,0,0,62.0,29,18,2
0,16,0,3,119.0,15,10,2
0,315,0,0,65.0,38,17,1
0,134,2,3,127.67,26,30,2
0,57,0,2,75.0,46,11,2
1,462,0,0,78.0,21,25,3
0,1,1,5,104.72,28,8,1
0,69,2,3,160.98,53,31,3
1,386,0,2,90.0,16,18,1
0,1,0,5,48.6,2,10,1
0,4,1,3,75.0,35,28,6
1,391,0,0,62.0,32,4,2
0,12,2,1,209.0,34,17,4
1,166,0,0,121.5,29,15,2
0,53,2,1,142.2,36,3,1
0,20,0,1,240.0,32,3,2
0,15,1,4,0.0,35,28,1
1,186,0,0,130.0,22,30,2
0,44,0,0,70.0,49,5,1
0,36,1,1,108.0,43,20,1
1,22,0,2,140.0,21,20,2
0,33,1,1,180.0,25,20,3
0,59,1,1,37.7,46,12,21
0,45,1,1,150.0,23,7,2
0,23,1,1,101.0,41,7,2
0,34,1,1,100.3,10,7,4
0,2,2,1,159.2,34,19,1
0,98,1,2,90.1,15,14,2
0,0,1,1,75.0,2,14,1
0,29,0,2,77.0,6,6,1
1,313,0,2,90.0,17,29,1
1,342,0,0,170.0,39,24,4
0,354,0,2,37.56,19,6,5
0,21,0,5,108.65,39,23,1
0,57,1,1,139.5,42,14,2
0,8,0,1,96.25,16,14,1
0,57,0,2,75.0,11,16,3
0,77,0,1,77.35,13,22,5
0,4,0,5,159.0,42,10,2
0,126,0,1,93.17,32,6,1
0,115,0,2,76.0,9,27,3
1,156,0,0,100.0,17,26,3
0,105,0,2,75.0,42,12,3
0,5,1,1,139.0,29,14,3
0,11,1,1,85.0,13,24,1
0,7,1,2,112.0,21,21,1
0,216,0,1,256.5,31,5,3
1,358,0,0,62.0,41,10,1
0,2,0,1,59.0,45,4,1
0,186,1,1,96.3,31,28,2
1,54,0,0,110.0,14,5,2
0,6,2,1,69.5,3,12,2
0,85,0,2,80.85,20,14,5
0,40,1,1,127.83,18,30,3
0,5,0,5,80.0,49,1,3
0,276,0,0,62.0,30,20,1
0,8,1,1,180.0,17,28,2
1,443,0,2,65.0,18,29,1
0,2,0,1,92.0,14,2,0
1,179,0,0,80.0,18,6,1
0,134,0,0,75.0,8,25,1
0,12,3,1,86.4,46,11,2
0,57,1,1,108.0,16,18,3
0,1,0,1,90.0,19,2,0
1,80,0,2,90.0,13,31,2
0,192,0,2,95.0,26,24,2
1,304,0,2,89.0,45,3,3
0,129,0,3,94.5,21,15,1
0,148,1,1,97.65,15,14,4
0,8,1,1,45.0,8,16,10
0,205,2,1,151.2,35,29,7
0,2,0,1,54.0,51,17,3
0,50,0,3,123.0,36,5,6
1,221,0,0,86.0,40,3,1
